編號,客家語,客語標音,華語詞義,例句,翻譯,備註,詞性1,詞性2,分類
11-91,錄取,liugˋ ciˊ ,錄取,這擺考試，佢高分錄取。,這次考試，他高分錄取。,,動詞,,11社會關係與行為
11-92,老妹婿,loˊ moiˇ seˇ ,妹夫,,,,名詞,,11社會關係與行為
11-93,老弟心臼,loˊ  taiˋ simˋ kiuˋ ,弟媳婦,,,,名詞,,11社會關係與行為
11-94,老伯姆,loˊ bag meˋ ,老太太,行等來个老伯姆係若麼儕？,走過來的老太太是你的誰？,,名詞,,11社會關係與行為
11-95,老貨仔,loˊ foˇ er,老傢伙,喊人老貨仔當無禮貌。,叫人老傢伙很沒禮貌。,,名詞,,11社會關係與行為
11-96,鱸鰻,lu man,流氓；行為不受約束,該隻鱸鰻當惡。,那個流氓很凶惡。,,名詞,,11社會關係與行為
11-97,摝人,lug ngin,煩人,歸日仔摝人就會！,整天煩人最會！,,動詞,,11社會關係與行為
11-98,毋插人,m cab ngin,不理人,摎佢講話全毋插人，恁奇怪。,跟他說話都不理人，真奇怪。,,動詞,,11社會關係與行為
11-99,滿姑,manˋ guˋ ,最小的姑姑,,,,名詞,,11社會關係與行為
11-100,滿姨,manˋ rhi,最小的姨媽,,,,名詞,,11社會關係與行為
11-101,滿子,manˋ ziiˊ ,最小的兒子,,,,名詞,,11社會關係與行為
11-102,民族,min cugˋ ,民族,中華民族,中華民族,,名詞,,11社會關係與行為
11-103,無伴,mo panˋ ,沒有伴,正降一個定定，細人仔無伴好尞。,才生一個而已，小孩子沒有伴可以玩耍。,,動詞,,11社會關係與行為
11-104,問安,munˇ onˋ ,問候,落門愛摎爺哀問安。,進門要向父母問安。,,動詞,,11社會關係與行為
11-105,齧,ngad,吝嗇,這頭家齧到會死。,這老闆吝嗇得要命。,,形容詞,,11社會關係與行為
11-106,熱心,ngiedˋ simˋ ,熱心,阿爸當熱心。,爸爸非常熱心。,,形容詞,,11社會關係與行為
11-107,年齡,ngien lin,年齡,這比賽係照年齡來分个。,這比賽是照年齡來分的。,,名詞,,11社會關係與行為
11-108,饒（饒赦）,ngiau (ngiau sha+),原諒,犯重罪，饒毋得。,犯重罪，不能原諒。,,動詞,,11社會關係與行為
11-109,認分,ngin+ fun+,守本分,各人个命無共樣，愛認分。,每個人的命運都不一樣，要守本分。,,動詞,,11社會關係與行為
11-110,誤會,ngu+ fui+,誤會,"這係一個誤會。
做毋得儘採誤會別人。","這是一個誤會。
不可以隨便誤會別人。",,動詞,,11社會關係與行為
11-111,奴才,nung coi,奴才,佢對子女有求必應，做到奴才樣。,他對子女有求必應，做得像奴才一樣。,,名詞,,11社會關係與行為
11-112,嬰兒（嬰兒仔）,ongˋ /oˋ nga (ongˋ /oˋ nga er),嬰兒,嬰兒當得人惜。,嬰兒很可愛。,,名詞,,11社會關係與行為
11-113,白食,pagˋ shidˋ ,白吃,佢當輒去人屋下白食。,他經常去別人家裡白吃。,,動詞,,11社會關係與行為
11-114,陪, poi,陪伴,𠊎愛上課，無閒陪你尞,我要上課，沒空陪你玩,,動詞,,11社會關係與行為
11-115,培養,poi rhongˋ ,培養,你愛好好培養佢。,你要好好培養他。,,動詞,,11社會關係與行為
11-116,膨風,pongˇ fungˋ ,吹牛,佢當會膨風，莫信佢！,他很會吹牛，不要相信他！,,動詞,,11社會關係與行為
11-117,歕雞胲,pun gaiˋ goiˋ ,吹氣球，引申為吹牛之義,佢一日到暗歕雞胲，講話無人信。,他一天到晚吹牛，講話沒人相信。,,動詞,,11社會關係與行為
11-118,且姆,ciaˋ meˋ ,親家母,,,,名詞,,11社會關係與行為
11-119,簽名,ciamˋ miang,簽名,請在這格肚簽名。,請在這格子裡簽名。,,動詞,名詞,11社會關係與行為
11-120,請教,ciangˊ gauˇ ,請教,請教一下,請教一下,,動詞,,11社會關係與行為
11-121,親家,cinˋ gaˋ ,親家,,,,名詞,,11社會關係與行為
11-122,煞手,sad shiuˊ ,果決、乾淨俐落,佢做事當煞手。,他工作很俐落。,,形容詞,,11社會關係與行為
11-123,細妹條仔,seˇ moiˇ tiau er,少女；年輕女孩,遠遠行過來个係一個細妹條仔。,遠遠走過來的是一位少女。,,名詞,,11社會關係與行為
11-124,歲數,soiˇ siiˇ ,年紀,阿公歲數當大。,祖父年紀很大。,,名詞,,11社會關係與行為
11-125,世大人,shi+ tai+ ngin,長輩,對世大人愛有禮貌。,對長輩要有禮貌。,,名詞,,11社會關係與行為
11-126,使上使下,siiˊ shongˋ siiˊ haˋ ,呼來喚去,今晡日人客當多，佢歸日仔分人使上使下。,今天客人很多，他整天被人呼來喚去。,,動詞,,11社會關係與行為
11-127,實話,shidˋ faˇ ,實話,𠊎認為佢無講實話。,我認為他沒說實話。,,名詞,,11社會關係與行為
11-128,說人,shod ngin,稱說（批評人或稱讚人）,誰人背後無人說，哪個人前不說人。（諺）,哪一個人的背後沒有人說他閒話，哪一個人在他人面前不稱說（或批評）別人。,,動詞,,11社會關係與行為
11-129,上家下屋,shong+ gaˋ haˋ vug,鄰居,上家下屋有來有去，感情當好。,鄰居有來有往，感情很好。,,名詞,,11社會關係與行為
11-130,熟絡,shugˋ logˋ ,熟練、熟悉,"捉雞仔佢當熟絡
多練習就會熟絡","捉雞他很熟練
多練習就會熟悉",,動詞,,11社會關係與行為
11-131,熟事,shugˋ sii+,熟識,佢兜熟事盡多年哩喲！,他們認識很多年了！,,動詞,,11社會關係與行為
11-132,叔伯兄弟,shug bag hiungˋ ti+,堂兄弟,,,,名詞,,11社會關係與行為
11-133,叔伯姊妹,shug bag ziˊ moiˇ ,堂姊妹,,,,名詞,,11社會關係與行為
11-134,阿妗（叔姆）, a+ zim (shug meˋ ),嬸嬸,,,,名詞,,11社會關係與行為
11-135,孫仔,sunˋ er,孫子,,,,名詞,,11社會關係與行為
11-136,孫女,sunˋ ngˊ ,孫女,,,,名詞,,11社會關係與行為
11-137,大人細子,tai+ ngin seˇ ziiˊ ,泛指大人和小孩,這餅大人細子都當好食。,這糕餅大人小孩都很愛吃。,,名詞,,11社會關係與行為
11-138,大嫂,tai+ soˊ ,大嫂,,,,名詞,,11社會關係與行為
11-139,談話,tam faˇ ,談話,電視臺有當多談話个節目。,電視臺有很多談話的節目。,,名詞,,11社會關係與行為
11-140,提供,ti giungˋ ,提供,這資料係頭家提供个。,這資料是老闆提供的。,,動詞,,11社會關係與行為
11-141,帖仔,tiab er,帖子、喜帖,𠊎昨晡日收着高中同學个帖仔。,我昨天收到高中同學的喜帖。,,名詞,,11社會關係與行為
11-142,調查,tiau ca,調查,你去調查一下到底係麼个事情。,你去調查一下到底是什麼事情。,,動詞,,11社會關係與行為
11-143,敵人,tidˋ ngin,敵人,佢兜因為立場無共樣嗄變敵人。,他們因為立場不同竟然變成敵人。,,名詞,,11社會關係與行為
11-144,賺皮痛,con+ pi tungˇ ,討打,這細人仔講毋聽，根本賺皮痛。,這小孩講不聽，根本討打。,,動詞,,11社會關係與行為
11-145,代理,toi+ liˋ ,代理,韶早佢請假，你代理一下好無?,明天他請假，你代理一下好嗎？,,動詞,,11社會關係與行為
11-146,推,toiˋ ,推卸,自家个事莫推分別人,自己的工作別推給別人,,動詞,,11社會關係與行為
11-147,推辭,toiˋ cii,推辭,人拜託佢个事，佢從來毋識推辭。,人家拜託他的事，他從來不曾推辭。,,動詞,,11社會關係與行為
11-148,團圓,ton rhan,團圓,年三十暗晡食團圓飯。,除夕夜吃團圓飯。,,動詞,,11社會關係與行為
11-149,團體,ton tiˊ ,團體,這團體專門在救人个。,這團體專門在救人的。,,名詞,,11社會關係與行為
11-150,推薦,tuiˋ zienˇ ,推薦,逐儕都推薦佢去比賽。,每個人都推薦他去比賽。,,動詞,,11社會關係與行為
11-151,偎凴（偎靠）,vaˊ benˇ/pen+(vaˊ koˇ ),依靠,老阿婆盡衰過，無人好偎凴。,老婆婆很可憐，沒人可以依靠。,,動詞,,11社會關係與行為
11-152,姓, siangˇ ,姓,佢姓麼个？,他姓什麼？,,名詞,,11社會關係與行為
11-153,名姓,miang siangˇ ,姓名,老咧！連自家个名姓就毋識。,老了！連自己的姓名都不認得。,,名詞,,11社會關係與行為
11-154,餳,sia ,吸引,甜个莫放桌頂，會餳蟻公。,甜食不要放桌上，會吸引螞蟻。,,動詞,,11社會關係與行為
11-155,選擇,sienˊ cedˋ ,選擇,做好選擇就莫後悔,做好選擇就不要後悔,,名詞,動詞,11社會關係與行為
11-156,心臼,simˋ kiuˋ ,媳婦,,,,名詞,,11社會關係與行為
11-157,性別,sinˇ piedˋ ,性別,有兜動物無分性別。,有些動物不分性別。,,名詞,,11社會關係與行為
11-158,新親戚,sinˋ cinˋ cid,新親戚、剛結的姻親,新親戚摎媒人共桌坐,剛結的姻親和媒人坐同桌,,名詞,,11社會關係與行為
11-159,相爭,siongˋ zangˋ ,互相搶,佢兩姊妹相爭愛去市場。,他們兩姊妹互相搶著要去市場。,,動詞,,11社會關係與行為
11-160,詐意,zaˇ rhiˇ ,假裝,阿姆緊喊佢，佢嗄詐意無聽着。,媽媽一直叫他，他卻假裝沒聽到。,,動詞,,11社會關係與行為
11-161,爭取,zenˋ ciˊ ,爭取,自家个權利愛爭取,自己的權利要爭取,,動詞,,11社會關係與行為
11-162,子女,ziiˊ  ngˊ ,子女,佢兩公婆愛畜恁多子女，實在還拚哦！,他們夫妻倆要養這麼多子女，實在很拼喔！,,名詞,,11社會關係與行為
11-163,姊嫂,ziˊ soˊ ,妯娌,,,,名詞,,11社會關係與行為
11-164,證明,zhinˇ min,證明,愛仰般證明分大家看?,要怎麼證明給大家看？,,動詞,,11社會關係與行為
11-165,做嬌,zoˇ giauˋ ,撒嬌,妹仔較會摎爺哀做嬌。,女兒比較會跟父母撒嬌。,,動詞,,11社會關係與行為
11-166,作怪,zog guaiˇ ,作怪、耍花樣,佢盡會作怪,他最會耍花樣,,動詞,,11社會關係與行為
11-167,主動,zhuˊ tung+,主動,主動摎人𢯭手,主動幫忙別人,,形容詞,,11社會關係與行為
11-168,祝福,zhug fug,祝福,祝福你平安順序。,祝福你平安順利。,,名詞,,11社會關係與行為
11-169,參觀,camˋ gonˋ ,參觀,自由參觀,自由參觀,,動詞,,11社會關係與行為
11-170,創造,congˊ co+,創造,試驗恁多擺總算創造出來咧！,試驗這麼多次總算創造出來了！,,動詞,,11社會關係與行為
11-171,發揮,fad fuiˋ ,發揮,自由發揮,自由發揮,,動詞,,11社會關係與行為
11-172,年紀,ngien giˊ ,年紀,年紀大咧！好討咧！,年紀大了！該娶了！,,名詞,,11社會關係與行為
11-173,強盜,kiong to+,強盜,官兵捉強盜係細人仔好搞个遊戲。,官兵捉強盜是小孩子喜歡玩的遊戲。,,名詞,,11社會關係與行為
11-174,家官,gaˋ gonˋ ,公公（丈夫之父）,,,,名詞,,11社會關係與行為
11-175,不孝子,bud hauˇ ziiˊ ,不孝子,阿明毋聽話，阿姆罵佢係不孝子。,阿明不聽話，媽媽罵他是不孝子。,,名詞,,11社會關係與行為
12-1,恁久,anˊ giuˊ ,這麼久；近來、最近,"仰會去恁久還吂轉?
恁久無看着！","怎麼去這麼久還沒回來？
好久不見！",,副詞,,12時空與情狀副詞
12-2,半站仔,banˇ cam+ er,中途,腳當痠，到半站仔就行毋停動咧。,腳很痠，到半途就走不動了。,,副詞,,12時空與情狀副詞
12-3,半生人,banˇ senˋ ngin,大半輩子,佢用半生人正完成這本書。,他用大半輩子才完成這本書。,,名詞,,12時空與情狀副詞
12-4,包尾,bauˋ muiˋ ,泛指後面；最後,"包尾出來个愛鎖門
本來講愛請假，包尾佢又講愛來。","最後出來的要鎖門
本來說要請假，到最後他又說要來。",,副詞,,12時空與情狀副詞
12-5,北片,bed pienˊ ,北邊,日本在臺灣个北片。,日本在臺灣的北邊。,,名詞,,12時空與情狀副詞
12-6,北方,bed fongˋ ,北方,冷天个時節，北方个鳥仔會南下過冬。,冬天的時候，北方的鳥會南下過冬。,,名詞,,12時空與情狀副詞
12-7,脣頭（旁脣）, shun teu (pong shun),旁邊,阿叔企在阿爸脣頭共下翕相。,叔叔站在爸爸旁邊一起照相。,,副詞,,12時空與情狀副詞
12-8,…背,...boiˇ ,背後,"山背
屋背","山後面
屋子後面",,副詞,,12時空與情狀副詞
12-9,不時,bud shi,不時、經常,不時會聽着佢个聲,經常會聽到他的聲音,,副詞,,12時空與情狀副詞
12-10,當日（本日）,dongˋ ngid(bunˊ ngid) ,當天,當日去，當日轉。,當天去，當天回。,,副詞,,12時空與情狀副詞
12-11,昨暗晡,coˋ amˇ buˋ ,昨天晚上,昨暗晡𠊎摎阿姊共下去遶夜市。,昨晚我跟姊姊一起去逛夜市。,,副詞,,12時空與情狀副詞
12-12,初二,coˋ /cuˋ ngi+,農曆初二,"
年初二轉妹家",農曆正月初二回娘家,,副詞,名詞,12時空與情狀副詞
12-13,底,daiˊ ,底部、尾部,"腳底分蚊仔叼着
這隻月底係阿哥生日。","腳底被蚊子叮到
這個月底是哥哥生日。",,名詞,,12時空與情狀副詞
12-14,底下,daiˊ haˋ ,底下、下面,盒仔底下有兩張紙,盒子下面有兩張紙。,,副詞,,12時空與情狀副詞
12-15,恬恬仔,diamˋ diamˋ er,不聲不響地；靜靜地、安靜地,"恬恬仔行落來
你先恬恬仔坐在膨凳項！莫講話。","不聲不響地走進來
你先安靜地坐在沙發上！不要說話。",,副詞,,12時空與情狀副詞
12-16,顛倒,dienˋ doˇ ,次序相反；反而,"佢个衫歸日顛倒著，自家都毋知。
想害人顛倒害着自家","他的衣服穿反一整天了，自己都不知道。
想害人反而害到自己",,副詞,形容詞,12時空與情狀副詞
12-17,當晝心,dongˋ zhiuˇ simˋ ,正午時分,當晝心莫在外背晒日頭。,正午時分不要在外面晒太陽。,,副詞,,12時空與情狀副詞
12-18,當場,dongˋ chong ,當場,佢偷東西，當場分人捉着。,他偷東西，當場被人捉到。,,形容詞,,12時空與情狀副詞
12-19,當面,dongˋ mienˇ ,當面,有麼个話，大家出來當面講。,有什麼話，大家出來當面講。,,副詞,,12時空與情狀副詞
12-20,當年,dongˋ ngien,當年,當年打个契約，這下敢還有效？,當年打的契約，現在還有效嗎？,,副詞,,12時空與情狀副詞
12-21,東片,dungˋ pienˊ ,東邊,東片出虹會晴。,東邊出現彩虹會放晴。,,名詞,,12時空與情狀副詞
12-22,東方,dungˋ fongˋ ,東方,宜蘭个東方有一隻龜山島。,宜蘭的東方有一個龜山島。,,名詞,,12時空與情狀副詞
12-23,中央,dungˋ ongˋ /zhungˋ rhongˋ ,中央,田中央有起一間寮仔。,田中央有蓋一間簡易小屋。,,副詞,,12時空與情狀副詞
12-24,非常,fuiˋ shong,非常,血壓非常低,血壓非常低,,副詞,,12時空與情狀副詞
12-25,放勢（放勢仔）,fongˇ sheˇ (fongˇ sheˇ er),盡情地,時間當多，你做你放勢搞。,時間很多，你儘管盡情地玩。,,副詞,,12時空與情狀副詞
12-26,加加減減,gaˋ gaˋ gamˊ gamˊ ,或多或少,加加減減做兜仔,或多或少做一些,,副詞,,12時空與情狀副詞
12-27,加減,gaˋ gamˊ ,多多少少,加減賺,多多少少賺點錢,,副詞,,12時空與情狀副詞
12-28,隔夜,gag rha+,隔夜,隔夜茶毒過蛇。,隔夜茶比蛇還毒。,,副詞,,12時空與情狀副詞
12-29,間日,gamˇ ngid,間隔一天,頭那毛間日洗一到就好。,頭髮隔一天洗一次就好。,,副詞,,12時空與情狀副詞
12-30,敢講,gamˊ gongˊ ,難道、難不成,天時敢講又愛轉冷咧？,天氣難道又要轉涼了嗎？,,副詞,,12時空與情狀副詞
12-31,敢怕,gamˊ paˇ ,恐怕,青紅燈恁多，敢怕會赴毋着飛機。,紅綠燈那麼多，恐怕會趕不上飛機。,,副詞,,12時空與情狀副詞
12-32,該位（該町）,gai vui+(gai nenˋ ),那裡,該位有凳仔好坐。,那裡有椅子可坐。,,副詞,,12時空與情狀副詞
12-33,幾久,giˊ giuˊ ,多久,"行到該片愛幾久?
幾久洗一到車仔?","走到那邊要多久？
多久洗一次車子？",,副詞,,12時空與情狀副詞
12-34,見人斯（見人就…）,gienˇ ngin sii+ (gienˇ ngin ciu+...),任何人就都…,這頭路毋係見人斯做得得个。,這工作不是任何人都能做的。,,副詞,,12時空與情狀副詞
12-35,間肚,gienˋ duˊ ,房間裡,間肚有老鼠，老妹嚇到緊噭。,房間裡有老鼠，妹妹嚇到一直哭。,,名詞,,12時空與情狀副詞
12-36,緊緊,ginˊ ginˊ ,趕緊、急忙著,做麼个緊緊愛走?,幹嘛急著要走？,,副詞,,12時空與情狀副詞
12-37,角肚（角項）,gog duˊ( gog hong+),角落地方,角肚揙看啊！應該有正著。,角落翻找看看！應該有才對。,,名詞,,12時空與情狀副詞
12-38,趕早,gonˊ zoˊ ,趁早,愛出去尞還毋趕早，毋驚塞車係無?,要出去玩還不趁早，不怕塞車是嗎？,,副詞,,12時空與情狀副詞
12-39,歸下（總下）,guiˋ ha+(zungˊ ha+),全部,這糖仔歸下分佢買走。,這糖果全部被他買走。,,副詞,,12時空與情狀副詞
12-40,歸下晝,guiˋ haˋ zhiuˇ ,整個下午,"歸下晝無看着人
睡歸下晝","整個下午沒看到人
睡整個下午",,副詞,,12時空與情狀副詞
12-41,下把仔,ha+ baˊ er,有時,下把仔會分佢閼死,有時會被他氣死,,副詞,,12時空與情狀副詞
12-42,下後,ha+ heu+,後來，以後,佢過年前有來𠊎个店肚，下後就無過看着咧。,他過年前有來我的店裡，後來就沒再看到了。,,副詞,,12時空與情狀副詞
12-43,…下,...haˋ ,...地方，周邊,"你在該尋麼个？眠床下看有無。
伯公下。
神龕下。","你在找什麼？床下面看有沒有。
土地公廟周邊。
神龕周邊。",,副詞,,12時空與情狀副詞
