編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
14-25,包粽仔(䌈粽仔),bauˋ zungˇ er (tag zungˇ er),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-14-025.mp3,包粽子,五月節阿婆會包粽仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-14-025s.mp3,端午節祖母會包粽子。,,動詞,,14歲時祭儀、習俗與宗教
14-26,冬節,dungˋ zied,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-14-026.mp3,冬至,"冬節該日，日仔最短
冬節食粄圓，就大一歲",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-14-026s.mp3,"冬至那天，白天最短。
冬至吃湯圓，就會長一歲。",,名詞,,14歲時祭儀、習俗與宗教
15-1,恁樣,an  ngiong,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-001.mp3,這樣,"逐擺就恁樣，會閼死！
恁樣就當會哩！",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-001s.mp3,"每次都這樣，會氣死！
這樣就很棒了！",,副詞,,15代詞
15-2,俚,enˋli ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-002.mp3,我們（包含所有聽話者）,,,,,代詞,,15代詞
15-3,大家(大自家、大家人),tai+ gaˋ(tai+ cid gaˋ、tai+ gaˋngin),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-003.mp3,我們大家（包含所有聽話者）,,,,,代詞,,15代詞
15-4,俚(𠊎俚),enˋ li(ngai  li),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-004.mp3,咱們（包含所有聽話者）,,,,,代詞,,15代詞
15-5,該,gai,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-005.mp3,那,該狗有狗蝨,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-005s.mp3,那隻狗有狗蝨。,,代詞,,15代詞
15-6,該兜,gai deuˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-006.mp3,那些,該兜書放地泥下會徑人,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-006s.mp3,那些書放在地板上會絆倒人。,,副詞,,15代詞
15-7,該片,gai pienˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-007.mp3,那邊,該片山較低，這片較高,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-007s.mp3,那邊的山比較低，這邊的山比較高。,,副詞,,15代詞
15-8,該位,gai vui+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-008.mp3,那裡,該位有賣煙腸，去買兩支仔來食,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-008s.mp3,那裡有賣香腸，去買兩支來吃。,,副詞,,15代詞
15-9,該下,gai ha+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-009.mp3,那時,"做大水該下盡得人驚
該下𠊎還細，哪有可能記得",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-009s.mp3,"水災那時候非常可怕。
那時我還小，怎麼可能記得。",,副詞,,15代詞
15-10,該量時(該當時),gai liongˋshi(gai dongˋshi),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-010.mp3,那時；那時候,"讀大學該量時
該量時个風搓當嚴重",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-010s.mp3,"讀大學那時。
那時的颱風很嚴重。",,副詞,,15代詞
15-11,個人,gaiˇngin,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-011.mp3,個人,𠊎個人个想法摎大家無共樣,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-011s.mp3,我個人的想法跟大家不一樣。,,代詞,,15代詞
15-12,幾,giˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-012.mp3,疑問詞,"這西瓜幾多錢？
這索仔幾長？
若間房幾大？
佢幾輒來？",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-012s.mp3,"這西瓜多少錢？
這繩子多長？
你的房間多大？
他多常來？",,代詞,,15代詞
15-13,佢,gi,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-013.mp3,他,,,,,代詞,,15代詞
15-14,佢兜,gi deuˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-014.mp3,他們,,,,,代詞,,15代詞
15-15,厥,gia,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-015.mp3,他的,,,,,代詞,,15代詞
15-16,這,liaˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-016.mp3,這,係這隻，毋係該隻,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-016s.mp3,是這個，不是那個。,,代詞,,15代詞
15-17,這片,liaˊpienˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-017.mp3,這邊,這片地泥仰恁滑？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-017s.mp3,這邊地板怎麼那麼滑？,,代詞,,15代詞
15-18,這位(這町),liaˊvui+ (liaˊ nenˋ),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-018.mp3,這裡（此處）,這位係市場，過行過去兜仔有賣場,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-018s.mp3,這裡是市場，再走過去一點有賣場。,,代詞,,15代詞
15-19,這兜,liaˊdeuˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-019.mp3,這些,這兜糖仔，你拿去食啊！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-019s.mp3,這些糖果，你拿去吃吧！,,代詞,,15代詞
15-20,其他,ki taˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-020.mp3,其他,還有其他个事無？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-020s.mp3,還有其他的事嗎？,,代詞,,15代詞
15-21,麼个,maˊ  gaiˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-021.mp3,什麼,你講麼个？𠊎無聽着,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-021s.mp3,你說什麼？我沒聽到。,,代詞,,15代詞
15-22,麼人(麼儕),maˊ  ngin(maˊ  sa),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-022.mp3,什麼人；誰,你屋下恁鬧熱，麼人來尞？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-022s.mp3,你家裡那麼熱鬧，誰來串門子？,,代詞,短語,15代詞
15-23,你兜,ngi deuˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-023.mp3,你們,,,,,代詞,,15代詞
15-24,哪,nai+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-024.mp3,哪,哪儕？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-024s.mp3,哪個人？,,代詞,,15代詞
15-25,哪兜,nai+ deuˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-025.mp3,哪些,哪兜係愛攉忒个？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-025s.mp3,哪些是要丟掉的？,,代詞,,15代詞
15-26,哪位,nai+  vui+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-026.mp3,哪裡,你在哪位？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-026s.mp3,你在哪裡？,,代詞,,15代詞
15-27,你,ngi,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-027.mp3,你,,,,,代詞,,15代詞
15-28,𠊎(𠊎个),ngai( ngai gaiˇ),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-028.mp3,我的,,,,,代詞,,15代詞
15-29,𠊎,ngai,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-029.mp3,我,,,,,代詞,,15代詞
15-30,𠊎自家,ngai cid gaˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-030.mp3,我自己,莫講你，𠊎自家乜無好食！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-030s.mp3,別說你，我自己也沒得吃！,,代詞,,15代詞
15-31,𠊎兜,ngai deuˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-031.mp3,我們（不含受話者）,,,,,代詞,,15代詞
15-32,若个（你个）,ngia gaiˇ(ngi gaiˇ),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-032.mp3,你的,,,,,代詞,,15代詞
15-33,仰般,ngiongˊ  banˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-033.mp3,怎樣,"這菜仰般賣？
無你試着愛仰般做正著？",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-033s.mp3,"這菜怎麼賣？
不然你覺得要怎麼做才對？",,副詞,,15代詞
15-34,仰會,ngiongˊ voi+ ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-034.mp3,怎麼會,"你仰會恁慶！
你仰會知佢个名？",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-034s.mp3,"你怎麼會這麼厲害！
你怎麼會知道他的名字？",,虛詞,,15代詞
15-35,別人(別儕),pedˋ ngin (pedˋsa),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-035.mp3,別人,,,,,副詞,,15代詞
15-36,自家,cid  gaˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-036.mp3,自己,在外地做事，愛好好照顧自家！,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-036s.mp3,在外面工作，要好好照顧自己！,,代詞,,15代詞
15-37,大家(大自家),tai+ gaˋ(tai+ cid gaˋ),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-037.mp3,大家,佢對人當惡，大家就盡惱佢,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-037s.mp3,他對人很凶，大家都很討厭他。,,代詞,,15代詞
15-38,大人,tai+ ngin,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-15-038.mp3,大人,大人講个話愛聽,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-15-038s.mp3,大人說的話要聽。,,名詞,,15代詞
16-1,把,baˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-001.mp3,把（量詞）,一把竹仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-001s.mp3,一把竹子。,,數/量詞,,16數詞量詞
16-2,八(8),bad,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-002.mp3,8,,,,,數/量詞,,16數詞量詞
16-3,百,bag,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-003.mp3,百（數詞）,"總共百五！
算你兩百個銀就好！",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-003s.mp3,"總共一百五十元！
算你兩百元就好！",,數/量詞,,16數詞量詞
16-4,擺,baiˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-004.mp3,次、回（量詞）,做得再過講一擺無?,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-004s.mp3,可以再說一次嗎？,,數/量詞,,16數詞量詞
16-5,半,banˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-005.mp3,半,這半析雞仔送你,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-005s.mp3,這半隻雞送你。,,數/量詞,,16數詞量詞
16-6,班,banˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-006.mp3,班級（量詞）,這間學校正五隻班,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-006s.mp3,這間學校才五個班級。,,數/量詞,,16數詞量詞
16-7,杯,buiˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-007.mp3,杯（量詞）,做得渟加一杯來無？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-007s.mp3,可以再倒一杯嗎？,,數/量詞,,16數詞量詞
16-8,本,bunˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-008.mp3,本（量詞）,一本書,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-008s.mp3,一本書。,,數/量詞,,16數詞量詞
16-9,車,chaˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-009.mp3,車（量詞）,東西恁多，怕愛兩車正載得忒,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-009s.mp3,東西那麼多，可能要兩車次才載得了。,,數/量詞,,16數詞量詞
16-10,尺,chag,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-010.mp3,尺；臺尺,"一支尺
大約五尺長",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-010s.mp3,"一支尺。
大約五尺長。",,名詞,數/量詞,16數詞量詞
16-11,層,cen,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-011.mp3,層（量詞）,九層粄,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-011s.mp3,九層糕。,,數/量詞,,16數詞量詞
16-12,串,chonˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-012.mp3,串（量詞）,一串玉蘭花,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-012s.mp3,一串玉蘭花。,,數/量詞,,16數詞量詞
16-13,床,cong,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-013.mp3,床（量詞）,一床菜頭粄,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-013s.mp3,一床蘿蔔糕。,,數/量詞,,16數詞量詞
16-14,隊,chui+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-014.mp3,隊（量詞）,第六小隊,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-014s.mp3,第六小隊。,,數/量詞,,16數詞量詞
16-15,頂,dangˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-015.mp3,頂（量詞）,三頂安全帽,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-015s.mp3,三頂安全帽。,,數/量詞,,16數詞量詞
16-16,垤, deˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-016.mp3,塊,兩垤豆腐,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-016s.mp3,兩塊豆腐。,,數/量詞,,16數詞量詞
16-17,點鐘,diamˊ zhungˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-017.mp3,小時,昨晡日正睡五點鐘定定,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-017s.mp3,昨天才睡了五個小時而已。,,數/量詞,,16數詞量詞
16-18,點,diamˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-018.mp3,時（量詞）,下晝兩點,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-018s.mp3,下午兩點。,,數/量詞,,16數詞量詞
16-19,到,doˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-019.mp3,次（量詞）,這藥仔一日食三到,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-019s.mp3,這藥一天吃三次。,,數/量詞,,16數詞量詞
16-20,堆,doiˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-020.mp3,堆（量詞）,等一下仔，來去屙堆尿,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-020s.mp3,等一下，來去小便。,,名詞,,16數詞量詞
16-21,回,fui ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-021.mp3,回（量詞）,上一回有講過，仰又毋記得？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-021s.mp3,上次有講過，怎麼又不記得？,,數/量詞,,16數詞量詞
16-22,戶,fu+ ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-022.mp3,戶（量詞）,這山肚正兩戶人家定定,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-022s.mp3,這山上只有兩戶人家而已。,,數/量詞,,16數詞量詞
16-23,分鐘, funˋ zhungˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-023.mp3,分鐘,還伸到兩分鐘，你較遽兜仔好無？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-023s.mp3,還剩兩分鐘，你快一點好嗎？,,數/量詞,,16數詞量詞
16-24,封,fungˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-024.mp3,封（量詞）,這封信仔係韓國寄來个,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-024s.mp3,這封信是韓國寄來的。,,數/量詞,,16數詞量詞
16-25,個,gaiˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-025.mp3,個（量詞）,一個嬰兒仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-025s.mp3,一個嬰兒。,,數/量詞,,16數詞量詞
16-26,句,giˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-026.mp3,句（量詞）,佢這句話當傷人,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-026s.mp3,他這句話很傷人。,,數/量詞,,16數詞量詞
16-27,支,giˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-027.mp3,支（量詞）,一支牙掃仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-027s.mp3,一支牙刷。,,數/量詞,,16數詞量詞
16-28,間,gienˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-028.mp3,間（量詞）,佢个屋有兩間便所，當方便,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-028s.mp3,他的家有兩間廁所，很方便。,,數/量詞,,16數詞量詞
16-29,斤,ginˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-029.mp3,臺斤,這半斤六十個銀，一斤算你一百就好,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-029s.mp3,這半斤六十元，一斤算你一百就好。,,數/量詞,,16數詞量詞
16-30,九(9),giuˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-030.mp3,9,,,,,數/量詞,,16數詞量詞
16-31,國,gued,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-031.mp3,國（量詞）,愛去哪國尞?,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-031s.mp3,要去哪個國家玩？,,數/量詞,,16數詞量詞
16-32,公斤,gungˋ ginˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-032.mp3,公斤,五十公斤,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-032s.mp3,五十公斤。,,數/量詞,,16數詞量詞
16-33,公里,gungˋ liˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-033.mp3,公里,四十公里遠,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-033s.mp3,四十公里遠。,,數/量詞,,16數詞量詞
16-34,下,ha+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-034.mp3,次、下,你个兔仔當得人惜，𠊎做得摸一下無？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-034s.mp3,你的兔子很可愛，我可以摸一下嗎？,,數/量詞,,16數詞量詞
16-35,盒,habˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-035.mp3,盒（量詞）,一盒餅,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-035s.mp3,一盒糕餅。,,數/量詞,,16數詞量詞
16-36,口,heuˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-036.mp3,口（量詞）,"這忒甜，佢食兩口就無愛食咧！
大大口食，一下就食忒咧",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-036s.mp3,"這太甜，他吃兩口就不要吃了！
大口吃，一下就吃完了！",,數/量詞,,16數詞量詞
16-37,號,ho+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-037.mp3,號,單仔町寫等八十五號,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-037s.mp3,單子上寫著八十五號。,,數/量詞,,16數詞量詞
16-38,行,hong,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-038.mp3,行（量詞）,寫兩行字,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-038s.mp3,寫兩行字。,,數/量詞,,16數詞量詞
16-39,頁,rhabˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-039.mp3,頁（量詞）,第二十頁,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-039s.mp3,第二十頁。,,數/量詞,,16數詞量詞
16-40,一( 1 ),rhid,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-040.mp3,1,,,,,數/量詞,,16數詞量詞
16-41,一半,rhid  banˇ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-041.mp3,一半,這垤餅你兩兄弟一儕一半,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-041s.mp3,這塊餅乾你們兩兄弟一人一半。,,副詞,,16數詞量詞
16-42,節,zied,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-042.mp3,節（量詞，用於時間、車廂計算）,"朝晨有四節課
火車有十二節車子，做得載當多人",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-042s.mp3,"早上有四節課。
火車有十二節車廂，可以載很多人。",,數/量詞,,16數詞量詞
16-43,級,kib,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-043.mp3,級（量詞）,"中級。
高級。",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-043s.mp3,"中級。
高級。",,數/量詞,,16數詞量詞
16-44,件,kien+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-044.mp3,件（量詞）,這件事情當大條，愛仰般處理？,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-044s.mp3,這件事情很嚴重，要怎麼處理？,,數/量詞,,16數詞量詞
16-45,零( 0 ),lang,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-045.mp3,0、零,,,,,數/量詞,,16數詞量詞
16-46,粒,liab,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-046.mp3,粒、顆（量詞）,"佢个面町有兩三粒飯糝
西瓜大嫲粒",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-046s.mp3,"他的臉上有兩三顆飯粒。
西瓜很大顆。",,數/量詞,,16數詞量詞
16-47,領,liangˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-047.mp3,領；件（量詞）,"阿婆愛去銀行領錢
這領衫愛一千個銀",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-047s.mp3,"祖母要去銀行領錢。
這件衣服要價一千元。",,數/量詞,,16數詞量詞
16-48,輪,linˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-048.mp3,次,自家行一輪，就會知咧,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-048s.mp3,自己走一次，就會知道了。,,數/量詞,,16數詞量詞
16-49,鄰,lin,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-049.mp3,鄰,八鄰,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-049s.mp3,八鄰。,,數/量詞,,16數詞量詞
16-50,兩,liongˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-050.mp3,兩（數詞）,兩斤米,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-050s.mp3,兩斤米。,,數/量詞,,16數詞量詞
16-51,臺(輛),toi(liong),https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-051.mp3,臺、輛（車輛）,兩臺車仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-051s.mp3,兩臺車。,,數/量詞,,16數詞量詞
16-52,六(6),liug,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-052.mp3,6,,,,,數/量詞,,16數詞量詞
16-53,蕊,lui,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-053.mp3,朵（量詞）,摘一蕊花分你,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-053s.mp3,摘一朵花給你。,,數/量詞,,16數詞量詞
16-54,秒,miauˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-054.mp3,秒,𠊎分你二十秒想一下,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-054s.mp3,我給你二十秒思考一下。,,名詞,,16數詞量詞
16-55,五(5),ngˊ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-055.mp3,5,,,,,數/量詞,,16數詞量詞
16-56,二(2),ngi+,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-056.mp3,2,,,,,數/量詞,,16數詞量詞
16-57,日,ngid,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-057.mp3,日（量詞）,佢兩公婆愛去泰國尞五日,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-057s.mp3,他們夫妻倆要去泰國玩五天。,,數/量詞,,16數詞量詞
16-58,月,ngiedˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-058.mp3,月（量詞）,暑假有兩隻月,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-058s.mp3,暑假有兩個月。,,數/量詞,,16數詞量詞
16-59,年,ngien,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-059.mp3,年（量詞）,三十年,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-059s.mp3,三十年。,,名詞,,16數詞量詞
16-60,銀,ngiun,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-060.mp3,元（量詞）,兩千五百個銀,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-060s.mp3,兩千五百元。,,數/量詞,,16數詞量詞
16-61,排,pai,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-061.mp3,排（量詞）,一排樹仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-061s.mp3,一排樹木。,,數/量詞,,16數詞量詞
16-62,盤,pan,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-062.mp3,盤,一盤炒蕹菜,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-062s.mp3,一盤炒空心菜。,,數/量詞,,16數詞量詞
16-63,皮,pi,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-063.mp3,東西的表層；皮革製的；片（量詞）,"豬皮
皮鞋
去屋背摘一兩皮七層塔",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-063s.mp3,"豬皮
皮鞋。
去房子後面摘一兩片九層塔。",,數/量詞,,16數詞量詞
16-64,篇,pienˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-064.mp3,篇（量詞）,一篇論文,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-064s.mp3,一篇論文。,,數/量詞,,16數詞量詞
16-65,七(7),cid,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-065.mp3,7,,,,,數/量詞,,16數詞量詞
16-66,千,cienˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-066.mp3,千（數詞）,七千頭樹仔,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-066s.mp3,七千棵樹。,,數/量詞,,16數詞量詞
16-67,錢,cien,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-067.mp3,錢,"賺無錢
車錢幾多？
禁指兩錢重",https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-067s.mp3,"賺不到錢。
車費多少錢？
戒指重兩錢。",,數量詞/名詞,,16數詞量詞
16-68,儕,sa,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-068.mp3,人數（量詞）,屋下斯佢一儕人定定,https://wiki.hakka.gov.tw/file/107/1/ha/s/ha-16-068s.mp3,家裡只有他一人而已。,,數/量詞,,16數詞量詞
16-69,三(3),samˋ,https://wiki.hakka.gov.tw/file/107/1/ha/w/ha-16-069.mp3,3,,,,,數/量詞,,16數詞量詞
