編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
1-11,花花,faˊ faˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-011.mp3,視線模糊,目珠花花。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-011s.mp3,視線模糊。,,形容詞,,人體與醫療
1-12,發炎,fadˋ iamˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-012.mp3,發炎,手割着無處理好勢，嗄發炎吔。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-012s.mp3,手割到沒有處理妥當，結果發炎了。,,動詞,,人體與醫療
1-13,反躁,fanˋ cau,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-013.mp3,失眠,昨暗晡反躁，故所這下緊啄目睡。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-013s.mp3,昨晚失眠，所以現在一直打瞌睡。,,動詞,,人體與醫療
1-14,恢復,fiˊ  fug ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-014.mp3,恢復,恢復健康。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-014s.mp3,恢復健康。,,動詞,,人體與醫療
1-15,雞嫲皮（寒毛菇）,gieˊ maˇ piˇ (honˇ moˊ guˊ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-015.mp3,雞皮疙瘩,寒到（冷啊）起雞嫲皮。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-015s.mp3,冷到起雞皮疙瘩。,,名詞,,人體與醫療
1-16,禁尿,gim ngiau,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-016.mp3,憋尿,尿出就愛去屙，毋好禁尿。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-016s.mp3,尿急就要去小便，不要憋尿。,,動詞,,人體與醫療
1-17,腳目珠【腳目珠仁】,giogˋ mugˋ zuˊ【giogˋ mugˋ zuˊ inˇ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-017.mp3,腳踝,佢行路踣着，腳目珠（腳目珠仁）腫起來。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-017s.mp3,他走路扭到，腳踝腫起來。,,名詞,,人體與醫療
1-18,腳盤,giogˋ panˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-018.mp3,腳面、腳背,腳盤大个人，盡好（最好）莫著忒極个鞋。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-018s.mp3,腳面大的人，最好別穿狹窄的鞋子。,,名詞,,人體與醫療
1-19,腳趾目,giogˋ ziiˋ mugˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-019.mp3,腳趾關節,佢痛風擎起來，腳趾目又紅又腫。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-019s.mp3,他痛風發作，腳趾關節又紅又腫。,,名詞,,人體與醫療
1-20,腳力,giogˋ  lid,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-020.mp3,步行的能力,佢腳力毋好，兩下半就行毋停動吔！,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-020s.mp3,他腳力不好，一下子就走不動了！,,名詞,,人體與醫療
1-21,肝,gonˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-021.mp3,肝,若肝毋好，莫恁仔輒輒噩夜。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-021s.mp3,你的肝不好，別這樣常常熬夜。,,名詞,,人體與醫療
1-22,蛤蟆胲,haˇ maˇ goiˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-022.mp3,下巴頦,吾蛤蟆胲無細義去撞着，痛到（痛啊）會死！,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-022s.mp3,我的下巴頦不小心撞到，痛得要命！,,名詞,,人體與醫療
1-23,口涎渣,heuˋ lanˊ zaˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-023.mp3,口沫,佢講話講到（講啊）口涎渣緊噴，成律不哪！,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-023s.mp3,他說話說到口沫一直噴，真髒啊！,,名詞,,人體與醫療
1-24,喉嗹,heuˇ lienˇ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-024.mp3,喉嚨,喉嗹痛。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-024s.mp3,喉嚨痛。,,名詞,,人體與醫療
1-25,翕着,hibˋ doˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-025.mp3,中暑,恁熱，出去晒日頭會翕着。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-025s.mp3,那麼熱，出去晒太陽會中暑。,,動詞,,人體與醫療
1-26,血管,hiedˋ gonˋ【hiadˋ gonˋ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-026.mp3,血管,佢血管塞着，背尾（下後）就中風吔。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-026s.mp3,他血管堵塞，後來就中風了。,,名詞,,人體與醫療
1-27,寒毛,honˇ moˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-027.mp3,汗毛,阿明牯个面項有當（蓋）多幼幼仔个寒毛。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-027s.mp3,阿明弟的臉上有很多細細的汗毛。,,名詞,,人體與醫療
1-28,醫學,iˊ hog,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-028.mp3,醫學,現下个醫學當（蓋）進步。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-028s.mp3,現在的醫學很進步。,,名詞,,人體與醫療
1-29,圓身,ienˇ siinˊ【ianˇ siinˊ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-029.mp3,身體、軀體,運動過後圓身有出汗，愛遽啊捽燥來。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-029s.mp3,運動過後身體有流汗，要趕緊擦乾。,,名詞,,人體與醫療
1-30,腰骨,ieuˊ gudˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-030.mp3,腰部,做事一下跍一下企，嗄腰骨痛。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-030s.mp3,工作一下蹲一下站，結果腰痛。,,名詞,,人體與醫療
1-31,腰仔,ieuˊ eˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-031.mp3,腎臟,糖尿病係無控制好，腰仔乜會出問題。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-031s.mp3,糖尿病要是沒控制好，腎臟也會出問題。,,名詞,,人體與醫療
1-32,營養,inˇ iongˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-032.mp3,營養,無營養个東西毋好緊食。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-032s.mp3,沒營養的東西不要一直吃。,,名詞,,人體與醫療
1-33,藥水,iog suiˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-033.mp3,藥水,目藥水莫亂點，搣到（搣啊）發炎斯無結無煞。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-033s.mp3,眼藥水不要亂點，搞到發炎就不知如何是好了。,,名詞,,人體與醫療
1-34,有身項（有身）,iuˊ siinˊ hong (iuˊ siinˊ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-034.mp3,有身孕、懷孕,有身項吔，愛細義。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-034s.mp3,懷孕了，要小心。,,動詞,,人體與醫療
1-35,接生,jiabˋ senˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-035.mp3,接生,產婆（輕身婆）會同人接生。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-035s.mp3,產婆會幫人接生。,,動詞,,人體與醫療
1-36,擎起來,kiaˇ hiˋ loiˇ【ngiaˇ/kiangˇ hiˋ loiˇ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-036.mp3,發作,天時一變，風溼就擎起來。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-036s.mp3,天氣一變，風溼就發作。,,動詞,,人體與醫療
1-37,手脥下（手脅下）,suˋ kiab haˊ (suˋ hiab haˊ),https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-037.mp3,腋下,𠊎熱到（熱啊）手脥下（手脅下）緊流汗。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-037s.mp3,我熱得腋下一直流汗。,,名詞,,人體與醫療
1-38,吸收,kibˋ  suˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-038.mp3,吸收,老弟个胃腸吸收功能當（蓋）差。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-038s.mp3,弟弟的腸胃吸收功能很差。,,動詞,,人體與醫療
1-39,拳頭嫲,kienˇ teuˇ maˇ【kianˇ teuˇ maˇ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-039.mp3,拳頭,揢等拳頭嫲，忍等毋敢噭。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-039s.mp3,握緊拳頭，忍住不敢哭。,,名詞,,人體與醫療
1-40,近視,kiun sii,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-040.mp3,近視,恁細仔就近視戴目鏡，驚怕會緊來緊深。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-040s.mp3,那麼小就近視戴眼鏡，恐怕會越來越深。,,動詞,,人體與醫療
1-41,擐大肚,kuan tai duˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-041.mp3,懷孕,看着擐大肚个人，愛讓位仔分佢坐。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-041s.mp3,看到懷孕的人，要讓位給她坐。,,動詞,,人體與醫療
1-42,龍骨,liungˇ gudˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-042.mp3,脊椎,龍骨生骨刺。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-042s.mp3,。,,名詞,,人體與醫療
1-43,毋自然,mˇ cii ienˇ【mˇ cii ianˇ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-043.mp3,不舒服,佢寒着（凍着），身體毋自然。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-043s.mp3,他感冒，身體不舒服。,,形容詞,,人體與醫療
1-44,面頰卵,mien gabˋ lonˋ【(mien gabˋ nonˋ)】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-044.mp3,臉頰,老弟面頰卵項黏等飯糝。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-044s.mp3,弟弟的臉頰上黏著飯粒。,,名詞,,人體與醫療
1-45,毛病,moˊ  piang ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-045.mp3,毛病,佢這係老毛病，好多年吔。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-045s.mp3,他這是老毛病，好多年了。,,名詞,,人體與醫療
1-46,目眉毛,mugˋ miˇ moˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-046.mp3,眉毛,目眉毛彎彎。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-046s.mp3,眉毛彎彎。,,名詞,,人體與醫療
1-47,目珠矇,mugˋ zuˊ mungˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-047.mp3,視線模糊,佢逐（每）日看電腦，看到目珠矇。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-047s.mp3,他每天看電腦，看到視線模糊。,,形容詞,,人體與醫療
1-48,乳,nen,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-048.mp3,奶,食乳。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-048s.mp3,喝奶。,,名詞,,人體與醫療
1-49,耳背背仔,ngiˋ poi poi eˋ【ngiˋ poi poi eˊ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-049.mp3,聽覺不靈敏、耳背,佢仰恁後生就耳背背仔，老吔愛仰結煞？,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-049s.mp3,他怎麼那麼年輕就耳背，老了要怎麼辦？,,形容詞,,人體與醫療
1-50,額頭,ngiagˋ teuˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-050.mp3,額頭,老弟額頭摸着燒炣燒炣，怕係寒着哩（凍着吔）。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-050s.mp3,弟弟額頭摸起來有點燙燙的，恐怕是感冒了。,,名詞,,人體與醫療
1-51,入院,ngib ien【ngib ian】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-051.mp3,住院,佢上隻月車禍入院。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-051s.mp3,他上個月車禍住院。,,動詞,,人體與醫療
1-52,外科,ngoi koˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-052.mp3,外科,外科先生。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-052s.mp3,外科醫生。,,名詞,,人體與醫療
1-53,腦之背,noˋ ziiˊ boi,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-053.mp3,後腦杓,腦之背毋堵好搉着，還痛。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-053s.mp3,後腦杓不小心敲到，好痛。,,名詞,,人體與醫療
1-54,腦筋,noˋ  ginˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-054.mp3,腦子,"佢這人就係死腦筋。
譴到（譴啊）噼腦筋。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-054s.mp3,"他這個人就是死腦筋。
氣到中風。",,名詞,,人體與醫療
1-55,腦屎【腦屎漿】,noˋ siiˋ【noˋ siiˋ jiongˊ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-055.mp3,腦漿,腦屎（腦屎漿）在頭那殼裡肚（裡背），係人體當中盡重要个部分。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-055s.mp3,腦漿在頭殼裡面，是身體當中極重要的部分。,,名詞,,人體與醫療
1-56,內科,nui koˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-056.mp3,內科,內科先生。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-056s.mp3,內科醫生。,,名詞,,人體與醫療
1-57,愛滋病,oi ziiˊ piang,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-057.mp3,愛滋病,這下得着愛滋病有好醫吔。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-057s.mp3,現在得到愛滋病有得醫了。,,名詞,,人體與醫療
1-58,濞,pi,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-058.mp3,鼻涕,流濞。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-058s.mp3,流鼻涕。,,名詞,,人體與醫療
1-59,皮膚,piˇ fuˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-059.mp3,皮膚,皮膚病異（盡）毋好醫。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-059s.mp3,皮膚病很不好治。,,名詞,,人體與醫療
1-60,病,piang ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-060.mp3,疾病,這病還有救無？,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-060s.mp3,這病還有救嗎？,,名詞,,人體與醫療
1-61,病人,piang nginˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-061.mp3,病人,院項有當（蓋）多病人。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-061s.mp3,醫院裡有很多病人。,,名詞,,人體與醫療
1-62,偏着,pienˊ doˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-062.mp3,扭傷,"吾頸根偏着，停動就毋得。
厥腳偏着，歸半個月擎怙杖仔（怙等杖仔）。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-062s.mp3,"我的脖子扭傷，動也不能動。
他的腳扭傷，柺杖拄了半個月。",,動詞,,人體與醫療
1-63,膝頭,qidˋ teuˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-063.mp3,膝蓋,膝頭跌到（橫啊）烏青。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-063s.mp3,膝蓋摔得瘀青。,,名詞,,人體與醫療
1-64,身高,siinˊ goˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-064.mp3,身高,厥身高當（蓋）堵好。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-064s.mp3,他的身高剛剛好。,,名詞,,人體與醫療
1-65,手骨,suˋ gudˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-065.mp3,手骨,毋堵好跌啊倒（橫啊倒），手骨嗄斷忒（斷核）！,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-065s.mp3,不小心跌倒，手骨竟然斷掉！,,名詞,,人體與醫療
1-66,手術（開刀）,suˋ sud (koiˊ doˊ)【suˋ siid】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-066.mp3,手術,這擺手術當（蓋）順利，兩日就做得出院哩（吔）！,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-066s.mp3,這次手術很順利，兩天就可以出院了！,,名詞,,人體與醫療
1-67,手腕,suˋ vonˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-067.mp3,手腕,阿姆傷着手腕，痛該下連鑊鏟就擎毋起。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-067s.mp3,媽媽手腕受傷，痛的時候連鍋鏟都拿不起來。,,名詞,,人體與醫療
1-68,大腸,tai congˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-068.mp3,大腸,飲食愛照常，大腸正毋會著病。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-068s.mp3,飲食要正常，大腸才不會病變。,,名詞,,人體與醫療
1-69,痰,tamˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-069.mp3,痰,莫儘採呸痰。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-069s.mp3,不要亂吐痰。,,名詞,,人體與醫療
1-70,頭那殼,teuˇ naˇ hogˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-070.mp3,頭殼,頭那殼當（蓋）硬。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-070s.mp3,頭殼很硬。,,名詞,,人體與醫療
1-71,腦,noˋ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-071.mp3,頭腦,營養足，腦就好。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-071s.mp3,營養夠，頭腦就好。,,名詞,,人體與醫療
1-72,體重,tiˋ cungˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-072.mp3,體重,厥細人仔體重仰恁輕？,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-072s.mp3,他的小孩體重怎麼那麼輕？,,名詞,,人體與醫療
1-73,毒,tug ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-073.mp3,毒品；具毒性的,"食毒。
有毒。
兩尾毒蛇。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-073s.mp3,"吸毒。
有毒。
兩條毒蛇。",,名詞,,人體與醫療
1-74,胃,vi,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-074.mp3,胃,佢胃毋好，食無麼个落。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-074s.mp3,他胃不好，吃不太下。,,名詞,,人體與醫療
1-75,鬚菇,xiˊ guˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-075.mp3,短鬚、鬍渣,阿爸剃鬚剃無貼，鬚菇還會刺人。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-075s.mp3,爸爸刮鬍子沒有刮乾淨，鬍渣還刺刺的。,,名詞,,人體與醫療
1-76,西醫,xiˊ iˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-076.mp3,西醫,看西醫。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-076s.mp3,看西醫。,,名詞,,人體與醫療
1-77,心臟,ximˊ cong,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-077.mp3,心臟,心臟病。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-077s.mp3,心臟病。,,名詞,,人體與醫療
1-78,症頭,ziin teuˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-078.mp3,病症,流濞係寒着（凍着）个症頭。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-078s.mp3,流鼻涕是感冒的症狀。,,名詞,,人體與醫療
1-79,嘴角,zoi gogˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-079.mp3,嘴的兩端，靠近臉頰的部位,飯糝黏在（黏啊）嘴角項。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-079s.mp3,飯粒黏在嘴角上。,,動詞,,人體與醫療
1-80,注射,zu sa,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-080.mp3,打針,緊屙痢肚愛去醫院注射。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-080s.mp3,一直拉肚子要去醫院打針。,,動詞,,人體與醫療
1-81,醉,zui ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-081.mp3,醉,食酒醉。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-081s.mp3,喝醉。,,形容詞,,人體與醫療
1-82,顫,zunˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-082.mp3,顫抖,好恬恬變天，佢寒到（寒啊）緊顫。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-082s.mp3,突然變天，他冷得一直顫抖。,,動詞,,人體與醫療
1-83,中毒,zung tug,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-083.mp3,中毒,食物中毒。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-083s.mp3,食物中毒。,,動詞,,人體與醫療
1-84,中風,zung fungˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-084.mp3,中風,佢毋知仰仔好恬恬嗄中風。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-084s.mp3,他不知怎麼好端端的卻中風。,,名詞,動詞,人體與醫療
1-85,腫,zungˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-01-085.mp3,腫,腳腫腫。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-01-085s.mp3,腳腫腫的。,,形容詞,,人體與醫療
2-1,懊惱【懊躁】,au nau【au zau】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-001.mp3,懊惱,朝晨無逐着車，佢一肚屎懊惱（懊躁）。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-001s.mp3,早上沒趕上車，他滿腹懊惱。,,名詞,,心理活動與感覺
2-2,悲傷,biˊ songˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-002.mp3,悲傷,噭到當（蓋）悲傷。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-002s.mp3,很悲傷地哭泣。,,形容詞,,心理活動與感覺
2-3,發閼【閼閼】,bodˋ adˋ【adˋ adˋ】 ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-003.mp3,生悶氣（生氣）,聽着你恁仔講，厥心肚發閼（閼閼）歸半日。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-003s.mp3,聽到你這麼說，他心裡氣了老半天。,,動詞,,心理活動與感覺
2-4,不幸,budˋ hen,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-004.mp3,不幸,"佢一生人過到（過啊）當（蓋）不幸。
打早就聽着這不幸个消息。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-004s.mp3,"他一輩子過得很不幸。
一大早就聽到這不幸的消息。",,形容詞,,心理活動與感覺
2-5,不滿,budˋ manˊ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-005.mp3,不滿,"有麼个不滿，你做得講出來。
心肝肚十分不滿。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-005s.mp3,"有什麼不滿，你可以說出來。
心裡十分不滿。",,形容詞,,心理活動與感覺
2-6,撐,cang,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-006.mp3,過量、充滿,煮到（煮啊）恁好食，會害人撐忒飽。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-006s.mp3,煮得這麼好吃，會害人吃過飽。,,動詞,,心理活動與感覺
2-7,操煩,cauˊ fanˇ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-007.mp3,操煩、操心,做爺哀个，歸日仔就在該操煩細人仔。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-007s.mp3,做父母的，整天都在為小孩操心。,,動詞,,心理活動與感覺
2-8,自在,cii cai,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-008.mp3,自在,一儕（個）人戴（歇）莊下，生活當（蓋）自在。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-008s.mp3,一個人住鄉下，生活很自在。,,形容詞,,心理活動與感覺
2-9,自然,cii ienˇ【cii ianˇ】,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-009.mp3,輕鬆、舒適；當然、毫無疑問地,"日仔過到（過啊）當（蓋）自然。
在屋下著拖鞋較（過）自然。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-009s.mp3,"日子過得很舒適。
在家裡穿拖鞋比較舒適。",,形容詞,,心理活動與感覺
2-10,自信,cii xin ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-010.mp3,自信,佢對自家無半息自信。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-010s.mp3,他對自己沒有半點自信。,,名詞,,心理活動與感覺
2-11,逞強,ciinˋ kiongˇ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-011.mp3,逞強,莫恁好逞強！,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-011s.mp3,不要那麼愛逞強！,,動詞,,心理活動與感覺
2-12,重視,cung sii,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-012.mp3,重視,縣長當（蓋）重視這擺个活動。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-012s.mp3,縣長很重視這次的活動。,,動詞,,心理活動與感覺
2-13,充實,cungˊ siid,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-013.mp3,充實,"這暑假過到（過啊）當（蓋）充實。
充實自家个能力。",https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-013s.mp3,"這暑假過得很充實。
充實自己的能力。",,形容詞,動詞,心理活動與感覺
2-14,打算,daˋ son,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-014.mp3,打算,你這下有麼个打算？,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-014s.mp3,你現在有什麼打算？,,動詞,名詞,心理活動與感覺
2-15,打擊,daˋ gidˋ ,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-015.mp3,打擊,阿姆過身對阿爸打擊忒大。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-015s.mp3,媽媽過世對爸爸打擊太大。,,動詞,名詞,心理活動與感覺
2-16,鬥氣,deu hi,https://wiki.hakka.gov.tw/file/107/2/si/w/1si-02-016.mp3,嘔氣、賭氣,佢兩公婆鬥氣，異（蓋）遽就過忒（過核）。,https://wiki.hakka.gov.tw/file/107/2/si/s/1si-02-016s.mp3,他們兩夫妻賭氣，很快就消氣。,,動詞,,心理活動與感覺
